date,Motel6,Jetblue,Jetblue_pred,Motel6_pred
2021-05-13 00:00:00+00:00,40896.60827,73199.49222,,
2021-05-14 00:00:00+00:00,40795.18553,72384.94266,,
2021-05-15 00:00:00+00:00,40634.92384,71582.43146,,
2021-05-16 00:00:00+00:00,40393.88311,70744.59002,,
2021-05-17 00:00:00+00:00,40098.1888,69949.11351,,
2021-05-18 00:00:00+00:00,39832.24728,69363.60833,,
2021-05-19 00:00:00+00:00,39638.34854,69061.15306,,
2021-05-20 00:00:00+00:00,39508.98633,69010.42992,,
2021-05-21 00:00:00+00:00,39437.00054,69151.31028,,
2021-05-22 00:00:00+00:00,39402.41618,69388.07255,,
2021-05-23 00:00:00+00:00,39380.40803,69638.24799,,
2021-05-24 00:00:00+00:00,39376.2304,69941.8656,,
2021-05-25 00:00:00+00:00,39409.05131,70401.702,,
2021-05-26 00:00:00+00:00,39481.38191,71044.10707,,
2021-05-27 00:00:00+00:00,39587.30323,71823.44057,,
2021-05-28 00:00:00+00:00,39721.302,72659.7513,,
2021-05-29 00:00:00+00:00,39867.91337,73455.81001,,
2021-05-30 00:00:00+00:00,40014.13826,74139.66395,,
2021-05-31 00:00:00+00:00,40171.21285,74722.53544,,
2021-06-01 00:00:00+00:00,40349.42715,75300.96403,,
2021-06-02 00:00:00+00:00,40545.31047,75958.23498,,
2021-06-03 00:00:00+00:00,40754.39632,76697.54915,,
2021-06-04 00:00:00+00:00,40972.61842,77465.70871,,
2021-06-05 00:00:00+00:00,41187.2568,78161.32282,,
2021-06-06 00:00:00+00:00,41373.68149,78693.23371,,
2021-06-07 00:00:00+00:00,41518.74321,79117.43796,,
2021-06-08 00:00:00+00:00,41628.30663,79573.2577,,
2021-06-09 00:00:00+00:00,41708.53464,80099.32716,,
2021-06-10 00:00:00+00:00,41761.41518,80651.87265,,
2021-06-11 00:00:00+00:00,41788.93009,81179.28613,,
2021-06-12 00:00:00+00:00,41795.47691,81608.70044,,
2021-06-13 00:00:00+00:00,41795.17939,81878.58268,,
2021-06-14 00:00:00+00:00,41801.37537,82051.40496,,
2021-06-15 00:00:00+00:00,41811.33149,82264.75768,,
2021-06-16 00:00:00+00:00,41819.3427,82555.91117,,
2021-06-17 00:00:00+00:00,41824.76411,82861.83353,,
2021-06-18 00:00:00+00:00,41827.0481,83110.60517,,
2021-06-19 00:00:00+00:00,41801.61534,83232.58531,,
2021-06-20 00:00:00+00:00,41727.71748,83170.35812,,
2021-06-21 00:00:00+00:00,41625.15022,82989.57755,,
2021-06-22 00:00:00+00:00,41499.67256,82859.14382,,
2021-06-23 00:00:00+00:00,41343.0142,82857.78727,,
2021-06-24 00:00:00+00:00,41159.41768,82941.13256,,
2021-06-25 00:00:00+00:00,40952.86642,83032.86912,,
2021-06-26 00:00:00+00:00,40728.16642,83049.55221,,
2021-06-27 00:00:00+00:00,40503.45139,82938.1721,,
2021-06-28 00:00:00+00:00,40286.92532,82758.51676,,
2021-06-29 00:00:00+00:00,40052.68147,82627.76978,,
2021-06-30 00:00:00+00:00,39773.70809,82507.17076,,
2021-07-01 00:00:00+00:00,39443.36993,82308.32345,,
2021-07-02 00:00:00+00:00,39075.80569,82094.54902,,
2021-07-03 00:00:00+00:00,38700.81358,81866.95227,,
2021-07-04 00:00:00+00:00,38356.6096,81518.89991,,
2021-07-05 00:00:00+00:00,38048.12841,81039.69396,,
2021-07-06 00:00:00+00:00,37739.08133,80556.01585,,
2021-07-07 00:00:00+00:00,37411.61393,80202.4046,,
2021-07-08 00:00:00+00:00,37070.19644,80003.2362,,
2021-07-09 00:00:00+00:00,36718.91489,79911.10244,,
2021-07-10 00:00:00+00:00,36378.00256,79828.18223,,
2021-07-11 00:00:00+00:00,36088.05498,79651.11122,,
2021-07-12 00:00:00+00:00,35874.02613,79423.02496,,
2021-07-13 00:00:00+00:00,35734.26682,79292.05845,,
2021-07-14 00:00:00+00:00,35660.6133,79322.41592,,
2021-07-15 00:00:00+00:00,35645.51773,79484.71129,,
2021-07-16 00:00:00+00:00,35681.82756,79694.83131,,
2021-07-17 00:00:00+00:00,35758.92155,79821.81582,,
2021-07-18 00:00:00+00:00,35858.03755,79793.68037,,
2021-07-19 00:00:00+00:00,35961.14174,79683.7265,,
2021-07-20 00:00:00+00:00,36061.33544,79610.07418,,
2021-07-21 00:00:00+00:00,36157.72388,79602.29684,,
2021-07-22 00:00:00+00:00,36249.54497,79620.34035,,
2021-07-23 00:00:00+00:00,36336.16038,79596.96774,,
2021-07-24 00:00:00+00:00,36420.69079,79433.89263,,
2021-07-25 00:00:00+00:00,36513.92898,79074.58557,,
2021-07-26 00:00:00+00:00,36596.81797,78605.98119,,
2021-07-27 00:00:00+00:00,36615.37365,78188.3572,,
2021-07-28 00:00:00+00:00,36547.38931,77893.60367,,
2021-07-29 00:00:00+00:00,36403.26014,77693.12104,,
2021-07-30 00:00:00+00:00,36222.98453,77507.62218,,
2021-07-31 00:00:00+00:00,36069.41984,77208.18407,,
2021-08-01 00:00:00+00:00,35961.40327,76723.71542,,
2021-08-02 00:00:00+00:00,35880.20908,76155.88057,,
2021-08-03 00:00:00+00:00,35810.91251,75697.99609,,
2021-08-04 00:00:00+00:00,35747.95226,75444.84434,,
2021-08-05 00:00:00+00:00,35690.7727,75312.85385,,
2021-08-06 00:00:00+00:00,35638.84006,75163.24391,,
2021-08-07 00:00:00+00:00,35594.51323,74898.67674,,
2021-08-08 00:00:00+00:00,35568.53867,74477.37829,,
2021-08-09 00:00:00+00:00,35527.75036,73962.65544,,
2021-08-10 00:00:00+00:00,35470.68845,73457.44346,,
2021-08-11 00:00:00+00:00,35469.16049,72982.99716,,
2021-08-12 00:00:00+00:00,35441.38215,72503.79166,,
2021-08-13 00:00:00+00:00,35295.60001,71981.29441,,
2021-08-14 00:00:00+00:00,35171.16152,71357.44077,,
2021-08-15 00:00:00+00:00,35145.0922,70583.95063,,
2021-08-16 00:00:00+00:00,35088.91226,69719.40536,,
2021-08-17 00:00:00+00:00,34877.10801,68880.30517,,
2021-08-18 00:00:00+00:00,34518.24318,68105.30139,,
2021-08-19 00:00:00+00:00,34056.84968,67381.4713,,
2021-08-20 00:00:00+00:00,33438.3634,66693.06765,,
2021-08-21 00:00:00+00:00,32630.6747,65996.42929,,
2021-08-22 00:00:00+00:00,31805.65659,65251.87951,,
2021-08-23 00:00:00+00:00,31253.32462,64485.31259,,
2021-08-24 00:00:00+00:00,30946.73607,63752.36057,,
2021-08-25 00:00:00+00:00,30625.10407,63059.96608,,
2021-08-26 00:00:00+00:00,30193.12258,62360.91435,,
2021-08-27 00:00:00+00:00,29637.41185,61604.99997,,
2021-08-28 00:00:00+00:00,29095.81582,60756.69118,,
2021-08-29 00:00:00+00:00,28791.29406,59793.26719,,
2021-08-30 00:00:00+00:00,28771.23349,58780.51948,,
2021-08-31 00:00:00+00:00,28942.30458,57840.81251,,
2021-09-01 00:00:00+00:00,29113.49157,57018.34721,,
2021-09-02 00:00:00+00:00,29225.47935,56304.46113,,
2021-09-03 00:00:00+00:00,29379.3889,55666.11026,,
2021-09-04 00:00:00+00:00,29482.63985,55008.30759,,
2021-09-05 00:00:00+00:00,29488.40984,54255.65346,,
2021-09-06 00:00:00+00:00,29574.34399,53436.04036,,
2021-09-07 00:00:00+00:00,29724.4521,52644.13621,,
2021-09-08 00:00:00+00:00,29779.70352,51920.0182,,
2021-09-09 00:00:00+00:00,29793.09479,51224.12642,,
2021-09-10 00:00:00+00:00,29880.3873,50517.66253,,
2021-09-11 00:00:00+00:00,30013.46327,49739.62336,,
2021-09-12 00:00:00+00:00,30241.43628,48838.44646,,
2021-09-13 00:00:00+00:00,30623.99008,47865.81645,,
2021-09-14 00:00:00+00:00,31098.02487,46936.36467,,
2021-09-15 00:00:00+00:00,31699.20139,46121.73482,,
2021-09-16 00:00:00+00:00,32407.45637,45433.12899,,
2021-09-17 00:00:00+00:00,32998.30242,44856.33627,,
2021-09-18 00:00:00+00:00,33441.17304,44325.47683,,
2021-09-19 00:00:00+00:00,33943.48396,43764.78491,,
2021-09-20 00:00:00+00:00,34535.05181,43222.55083,,
2021-09-21 00:00:00+00:00,35042.87149,42813.38623,,
2021-09-22 00:00:00+00:00,35431.15143,42553.24088,,
2021-09-23 00:00:00+00:00,35848.42157,42403.5266,,
2021-09-24 00:00:00+00:00,36331.19093,42333.06957,,
2021-09-25 00:00:00+00:00,36784.16157,42265.19863,,
2021-09-26 00:00:00+00:00,37201.31936,42125.8235,,
2021-09-27 00:00:00+00:00,37661.64867,41973.80731,,
2021-09-28 00:00:00+00:00,38063.40639,41945.85364,,
2021-09-29 00:00:00+00:00,38291.49545,42066.91887,,
2021-09-30 00:00:00+00:00,38511.49463,42236.59099,,
2021-10-01 00:00:00+00:00,38900.59726,42377.25412,,
2021-10-02 00:00:00+00:00,39342.46114,42458.57065,,
2021-10-03 00:00:00+00:00,39556.78897,42451.96694,,
2021-10-04 00:00:00+00:00,39510.01617,42440.44714,,
2021-10-05 00:00:00+00:00,39458.7112,42593.25757,,
2021-10-06 00:00:00+00:00,39585.17729,42941.91146,,
2021-10-07 00:00:00+00:00,39746.27203,43401.50049,,
2021-10-08 00:00:00+00:00,39795.00718,43903.12815,,
2021-10-09 00:00:00+00:00,39820.78572,44349.96735,,
2021-10-10 00:00:00+00:00,39838.81283,44662.74005,,
2021-10-11 00:00:00+00:00,39748.08053,44899.88285,,
2021-10-12 00:00:00+00:00,39442.40485,45187.27153,,
2021-10-13 00:00:00+00:00,38964.30906,45571.24702,,
2021-10-14 00:00:00+00:00,38531.43627,46004.26156,,
2021-10-15 00:00:00+00:00,38244.95604,46401.08588,,
2021-10-16 00:00:00+00:00,38084.93571,46660.58654,,
2021-10-17 00:00:00+00:00,37950.32437,46724.10437,,
2021-10-18 00:00:00+00:00,37682.4104,46645.94077,,
2021-10-19 00:00:00+00:00,37221.13148,46522.90648,,
2021-10-20 00:00:00+00:00,36590.05878,46380.66125,,
2021-10-21 00:00:00+00:00,35881.11224,46196.98701,,
2021-10-22 00:00:00+00:00,35225.50025,45946.93613,,
2021-10-23 00:00:00+00:00,34696.68044,45585.69724,,
2021-10-24 00:00:00+00:00,34288.21145,45075.44328,,
2021-10-25 00:00:00+00:00,33989.73853,44475.34713,,
2021-10-26 00:00:00+00:00,33711.2986,43902.45283,,
2021-10-27 00:00:00+00:00,33293.85776,43406.69611,,
2021-10-28 00:00:00+00:00,32716.6112,42968.98298,,
2021-10-29 00:00:00+00:00,32076.66031,42545.96609,,
2021-10-30 00:00:00+00:00,31559.33662,42078.22378,,
2021-10-31 00:00:00+00:00,31219.37498,41520.13454,,
2021-11-01 00:00:00+00:00,30901.27669,40916.81801,,
2021-11-02 00:00:00+00:00,30635.40752,40361.35791,,
2021-11-03 00:00:00+00:00,30510.77979,39885.24821,,
2021-11-04 00:00:00+00:00,30434.81246,39473.44269,,
2021-11-05 00:00:00+00:00,30379.30471,39090.76635,,
2021-11-06 00:00:00+00:00,30425.32108,38675.03999,,
2021-11-07 00:00:00+00:00,30626.58166,38180.36804,,
2021-11-08 00:00:00+00:00,30996.34309,37655.52323,,
2021-11-09 00:00:00+00:00,31504.94479,37202.65612,,
2021-11-10 00:00:00+00:00,32045.54672,36859.67493,,
2021-11-11 00:00:00+00:00,32535.38164,36599.28422,,
2021-11-12 00:00:00+00:00,33037.26432,36380.09131,,
2021-11-13 00:00:00+00:00,33659.13996,36148.10897,,
2021-11-14 00:00:00+00:00,34433.20231,35858.66629,,
2021-11-15 00:00:00+00:00,35256.50829,35557.71753,,
2021-11-16 00:00:00+00:00,36025.62081,35347.489,,
2021-11-17 00:00:00+00:00,36828.84964,35264.56231,,
2021-11-18 00:00:00+00:00,37755.26032,35280.16474,,
2021-11-19 00:00:00+00:00,38788.55986,35347.75733,,
2021-11-20 00:00:00+00:00,39912.52911,35400.60992,,
2021-11-21 00:00:00+00:00,41127.478,35384.27737,,
2021-11-22 00:00:00+00:00,42417.19957,35337.15467,,
2021-11-23 00:00:00+00:00,43643.61724,35331.84083,,
2021-11-24 00:00:00+00:00,44603.90514,35352.56957,,
2021-11-25 00:00:00+00:00,45206.12031,35312.47978,,
2021-11-26 00:00:00+00:00,45531.09834,35158.00111,,
2021-11-27 00:00:00+00:00,45775.31493,34910.99123,,
2021-11-28 00:00:00+00:00,46070.16439,34601.94053,,
2021-11-29 00:00:00+00:00,46453.43768,34353.97715,,
2021-11-30 00:00:00+00:00,46914.10842,34378.87699,,
2021-12-01 00:00:00+00:00,47372.26624,34691.59025,,
2021-12-02 00:00:00+00:00,47696.30274,35122.48952,,
2021-12-03 00:00:00+00:00,47798.86911,35546.92984,,
2021-12-04 00:00:00+00:00,47650.92817,35895.51525,,
2021-12-05 00:00:00+00:00,47294.77938,36124.65285,,
2021-12-06 00:00:00+00:00,46805.48486,36280.6688,,
2021-12-07 00:00:00+00:00,46181.10384,36448.66839,,
2021-12-08 00:00:00+00:00,45458.50119,36661.83783,,
2021-12-09 00:00:00+00:00,44684.81614,36931.40753,,
2021-12-10 00:00:00+00:00,43934.30687,37239.28279,,
2021-12-11 00:00:00+00:00,43304.82049,37518.05794,,
2021-12-12 00:00:00+00:00,42695.36742,37723.53693,,
2021-12-13 00:00:00+00:00,42031.39941,37903.24211,,
2021-12-14 00:00:00+00:00,41500.35429,38146.83581,,
2021-12-15 00:00:00+00:00,41150.59492,38488.76844,,
2021-12-16 00:00:00+00:00,40818.00716,38913.83422,,
2021-12-17 00:00:00+00:00,40520.58212,39389.49375,,
2021-12-18 00:00:00+00:00,40306.84811,39856.01829,,
2021-12-19 00:00:00+00:00,40137.82246,40269.06675,,
2021-12-20 00:00:00+00:00,40019.50961,40676.40295,,
2021-12-21 00:00:00+00:00,39864.74168,41154.41821,,
2021-12-22 00:00:00+00:00,39628.45848,41695.86798,,
2021-12-23 00:00:00+00:00,39427.12728,42258.80891,,
2021-12-24 00:00:00+00:00,39272.13158,42791.77978,,
2021-12-25 00:00:00+00:00,38995.08019,43204.49501,,
2021-12-26 00:00:00+00:00,38483.62256,43468.85745,,
2021-12-27 00:00:00+00:00,37771.11672,43684.36881,,
2021-12-28 00:00:00+00:00,36906.94755,43958.07967,,
2021-12-29 00:00:00+00:00,36000.07264,44318.15289,,
2021-12-30 00:00:00+00:00,35252.73581,44757.38898,,
2021-12-31 00:00:00+00:00,34636.71339,45218.45527,,
2022-01-01 00:00:00+00:00,33886.97606,45603.4554,,
2022-01-02 00:00:00+00:00,32990.28272,45888.89381,,
2022-01-03 00:00:00+00:00,32127.36589,46157.79792,,
2022-01-04 00:00:00+00:00,31274.82153,46509.6076,,
2022-01-05 00:00:00+00:00,30339.6592,46968.28714,,
2022-01-06 00:00:00+00:00,29468.03046,47496.67462,,
2022-01-07 00:00:00+00:00,28904.45869,48042.99897,,
2022-01-08 00:00:00+00:00,28617.0514,48531.95564,,
2022-01-09 00:00:00+00:00,28459.61887,48901.58389,,
2022-01-10 00:00:00+00:00,28460.12427,49182.96522,,
2022-01-11 00:00:00+00:00,28583.92651,49471.81374,,
2022-01-12 00:00:00+00:00,28647.30634,49819.41939,,
2022-01-13 00:00:00+00:00,28527.33843,50202.60889,,
2022-01-14 00:00:00+00:00,28255.47709,50565.29587,,
2022-01-15 00:00:00+00:00,27952.31322,50835.44265,,
2022-01-16 00:00:00+00:00,27640.7659,50962.63299,,
2022-01-17 00:00:00+00:00,27341.88714,50977.88081,,
2022-01-18 00:00:00+00:00,27219.95429,50959.61889,,
2022-01-19 00:00:00+00:00,27271.02401,50942.97095,,
2022-01-20 00:00:00+00:00,27427.25697,50918.53741,,
2022-01-21 00:00:00+00:00,27806.15436,50869.73255,,
2022-01-22 00:00:00+00:00,28344.5449,50742.89019,,
2022-01-23 00:00:00+00:00,28843.578,50493.86155,,
2022-01-24 00:00:00+00:00,29324.63019,50187.6287,,
2022-01-25 00:00:00+00:00,29839.60962,49946.08185,,
2022-01-26 00:00:00+00:00,30274.07133,49833.25584,,
2022-01-27 00:00:00+00:00,30509.91932,49829.45543,,
2022-01-28 00:00:00+00:00,30665.09601,49877.19942,,
2022-01-29 00:00:00+00:00,30908.06822,49919.66334,,
2022-01-30 00:00:00+00:00,31118.44785,49915.6239,,
2022-01-31 00:00:00+00:00,31089.93954,49885.44569,,
2022-02-01 00:00:00+00:00,30882.59975,49895.70149,,
2022-02-02 00:00:00+00:00,30743.61632,49974.34172,,
2022-02-03 00:00:00+00:00,30700.5886,50114.14887,,
2022-02-04 00:00:00+00:00,30668.27234,50282.80346,,
2022-02-05 00:00:00+00:00,30689.89729,50406.27312,,
2022-02-06 00:00:00+00:00,30694.64439,50440.34064,,
2022-02-07 00:00:00+00:00,30675.64513,50475.46407,,
2022-02-08 00:00:00+00:00,30842.51747,50646.23762,,
2022-02-09 00:00:00+00:00,31258.49457,50955.06875,,
2022-02-10 00:00:00+00:00,31854.29682,51330.04224,,
2022-02-11 00:00:00+00:00,32486.03095,51725.78573,,
2022-02-12 00:00:00+00:00,32992.73662,52072.36427,,
2022-02-13 00:00:00+00:00,33486.73785,52286.99739,,
2022-02-14 00:00:00+00:00,34125.72661,52400.19454,,
2022-02-15 00:00:00+00:00,34849.81105,52528.39495,,
2022-02-16 00:00:00+00:00,35496.18429,52742.21851,,
2022-02-17 00:00:00+00:00,35901.64806,53039.74571,,
2022-02-18 00:00:00+00:00,36041.09659,53377.34068,,
2022-02-19 00:00:00+00:00,36093.46517,53686.50758,,
2022-02-20 00:00:00+00:00,36249.97232,53916.45064,,
2022-02-21 00:00:00+00:00,36492.20909,54110.49889,,
2022-02-22 00:00:00+00:00,36692.32239,54370.9231,,
2022-02-23 00:00:00+00:00,36803.94009,54746.60204,,
2022-02-24 00:00:00+00:00,36829.98974,55228.86576,,
2022-02-25 00:00:00+00:00,36827.20905,55776.48342,,
2022-02-26 00:00:00+00:00,36903.19584,56290.49811,,
2022-02-27 00:00:00+00:00,37070.10476,56687.25631,,
2022-02-28 00:00:00+00:00,37247.63037,57015.10442,,
2022-03-01 00:00:00+00:00,37321.43104,57383.79064,,
2022-03-02 00:00:00+00:00,37269.01928,57832.4189,,
2022-03-03 00:00:00+00:00,37128.57156,58338.88758,,
2022-03-04 00:00:00+00:00,36860.73168,58854.31179,,
2022-03-05 00:00:00+00:00,36492.12248,59296.37575,,
2022-03-06 00:00:00+00:00,36064.2982,59599.08249,,
2022-03-07 00:00:00+00:00,35591.7721,59811.94787,,
2022-03-08 00:00:00+00:00,35173.21158,60057.75185,,
2022-03-09 00:00:00+00:00,34881.39578,60397.78743,,
2022-03-10 00:00:00+00:00,34621.08005,60814.6431,,
2022-03-11 00:00:00+00:00,34226.44442,61262.12585,,
2022-03-12 00:00:00+00:00,33762.7991,61674.86405,,
2022-03-13 00:00:00+00:00,33487.45719,61983.43295,,
2022-03-14 00:00:00+00:00,33501.40061,62206.33605,,
2022-03-15 00:00:00+00:00,33721.73069,62440.13509,,
2022-03-16 00:00:00+00:00,33968.57809,62726.16567,,
2022-03-17 00:00:00+00:00,34060.98198,63027.02209,,
2022-03-18 00:00:00+00:00,34038.00579,63282.94606,,
2022-03-19 00:00:00+00:00,34006.47788,63420.96572,,
2022-03-20 00:00:00+00:00,33871.0585,63389.35986,,
2022-03-21 00:00:00+00:00,33604.46321,63252.26036,,
2022-03-22 00:00:00+00:00,33305.159,63131.3758,,
2022-03-23 00:00:00+00:00,33010.48239,63062.79085,,
2022-03-24 00:00:00+00:00,32803.39129,63016.62446,,
2022-03-25 00:00:00+00:00,32626.24914,62949.65736,,
2022-03-26 00:00:00+00:00,32322.04088,62793.45038,,
2022-03-27 00:00:00+00:00,31954.27049,62493.29193,,
2022-03-28 00:00:00+00:00,31560.65493,62087.57388,,
2022-03-29 00:00:00+00:00,31131.58596,61678.02235,,
2022-03-30 00:00:00+00:00,30840.74606,61330.84388,,
2022-03-31 00:00:00+00:00,30675.82312,61051.79181,,
2022-04-01 00:00:00+00:00,30445.32416,60803.77139,,
2022-04-02 00:00:00+00:00,30223.74322,60520.12909,,
2022-04-03 00:00:00+00:00,30138.14476,60151.61797,,
2022-04-04 00:00:00+00:00,30063.50454,59773.97079,,
2022-04-05 00:00:00+00:00,29832.69091,59524.70267,,
2022-04-06 00:00:00+00:00,29511.62615,59423.09947,,
2022-04-07 00:00:00+00:00,29185.12669,59352.04985,,
2022-04-08 00:00:00+00:00,28726.13747,59200.01153,,
2022-04-09 00:00:00+00:00,28067.84823,58964.53558,,
2022-04-10 00:00:00+00:00,27261.98522,58649.92329,,
2022-04-11 00:00:00+00:00,26452.55307,58300.77405,,
2022-04-12 00:00:00+00:00,25836.78202,58031.65202,,
2022-04-13 00:00:00+00:00,25413.53483,57880.51597,,
2022-04-14 00:00:00+00:00,25184.86305,57806.38188,,
2022-04-15 00:00:00+00:00,25188.88475,57718.98199,,
2022-04-16 00:00:00+00:00,25310.07998,57501.24283,,
2022-04-17 00:00:00+00:00,25473.12476,57089.37406,,
2022-04-18 00:00:00+00:00,25633.96779,56541.79815,,
2022-04-19 00:00:00+00:00,25796.89637,55989.74911,,
2022-04-20 00:00:00+00:00,26115.97966,55497.19484,,
2022-04-21 00:00:00+00:00,26584.56594,55043.70067,,
2022-04-22 00:00:00+00:00,26956.24007,54587.9155,,
2022-04-23 00:00:00+00:00,27208.07421,54070.75458,,
2022-04-24 00:00:00+00:00,27484.3531,53445.63184,,
2022-04-25 00:00:00+00:00,27750.19816,52774.16374,,
2022-04-26 00:00:00+00:00,28074.50793,52180.62732,,
2022-04-27 00:00:00+00:00,28517.60868,51705.60562,,
2022-04-28 00:00:00+00:00,28874.82003,51301.66697,,
2022-04-29 00:00:00+00:00,29048.23763,50914.82311,,
2022-04-30 00:00:00+00:00,29119.88246,50496.18417,,
2022-05-01 00:00:00+00:00,29213.07949,50000.07134,,
2022-05-02 00:00:00+00:00,29423.24836,49468.71624,,
2022-05-03 00:00:00+00:00,29723.20553,49007.58883,,
2022-05-04 00:00:00+00:00,30100.88846,48660.27517,,
2022-05-05 00:00:00+00:00,30597.43722,48402.4613,,
2022-05-06 00:00:00+00:00,31205.56111,48183.36075,,
2022-05-07 00:00:00+00:00,31952.63083,47933.08022,,
2022-05-08 00:00:00+00:00,32815.33902,47593.37906,,
2022-05-09 00:00:00+00:00,33705.32937,47206.07285,,
2022-05-10 00:00:00+00:00,34672.08043,46877.67077,,
2022-05-11 00:00:00+00:00,35715.4049,46639.62505,,
2022-05-12 00:00:00+00:00,36703.03967,46462.71725,,
2022-05-13 00:00:00+00:00,37604.89787,46315.05397,,
2022-05-14 00:00:00+00:00,38499.41017,46136.24653,,
2022-05-15 00:00:00+00:00,39422.52734,45870.26727,,
2022-05-16 00:00:00+00:00,40285.93497,45573.36199,,
2022-05-17 00:00:00+00:00,40976.32528,45376.25745,,
2022-05-18 00:00:00+00:00,41424.35856,45330.27862,,
2022-05-19 00:00:00+00:00,41606.79562,45397.34456,,
2022-05-20 00:00:00+00:00,41559.17391,45527.66138,,
2022-05-21 00:00:00+00:00,41345.83271,45654.09107,,
2022-05-22 00:00:00+00:00,40992.33829,45713.58467,,
2022-05-23 00:00:00+00:00,40452.06533,45749.04166,,
2022-05-24 00:00:00+00:00,39727.09895,45866.98889,,
2022-05-25 00:00:00+00:00,38931.63096,46124.88802,,
2022-05-26 00:00:00+00:00,38202.41852,46516.26147,,
2022-05-27 00:00:00+00:00,37533.14531,46974.76754,,
2022-05-28 00:00:00+00:00,36794.22669,47395.55392,,
2022-05-29 00:00:00+00:00,35893.05662,47687.21686,,
2022-05-30 00:00:00+00:00,34954.55456,47841.91605,,
2022-05-31 00:00:00+00:00,34144.09491,47961.7622,,
2022-06-01 00:00:00+00:00,33438.32217,48156.49623,,
2022-06-02 00:00:00+00:00,32874.28959,48460.88045,,
2022-06-03 00:00:00+00:00,32480.34184,48856.07939,,
2022-06-04 00:00:00+00:00,32208.33661,49258.08407,,
2022-06-05 00:00:00+00:00,32114.51408,49574.14595,,
2022-06-06 00:00:00+00:00,32253.37299,49835.76,,
2022-06-07 00:00:00+00:00,32591.31415,50151.49004,,
2022-06-08 00:00:00+00:00,33086.4147,50561.83627,,
2022-06-09 00:00:00+00:00,33574.20205,51043.87584,,
2022-06-10 00:00:00+00:00,33855.32135,51554.01438,,
2022-06-11 00:00:00+00:00,34036.60312,52013.51951,,
2022-06-12 00:00:00+00:00,34372.67016,52377.84244,,
2022-06-13 00:00:00+00:00,34925.2123,52705.19311,,
2022-06-14 00:00:00+00:00,35634.63613,53083.1746,,
2022-06-15 00:00:00+00:00,36476.33685,53533.85519,,
2022-06-16 00:00:00+00:00,37356.68454,54023.18019,,
2022-06-17 00:00:00+00:00,38134.77656,54507.68561,,
2022-06-18 00:00:00+00:00,38770.45107,54925.25637,,
2022-06-19 00:00:00+00:00,39280.45231,55216.31675,,
2022-06-20 00:00:00+00:00,39750.81352,55422.71441,,
2022-06-21 00:00:00+00:00,40299.36845,55660.27998,,
2022-06-22 00:00:00+00:00,40959.2788,55979.20402,,
2022-06-23 00:00:00+00:00,41686.07566,56336.97334,,
2022-06-24 00:00:00+00:00,42320.32515,56663.01284,,
2022-06-25 00:00:00+00:00,42723.6128,56894.32758,,
2022-06-26 00:00:00+00:00,42987.98709,56995.11414,,
2022-06-27 00:00:00+00:00,43257.89625,57033.45622,,
2022-06-28 00:00:00+00:00,43477.68738,57124.20974,,
2022-06-29 00:00:00+00:00,43546.31983,57279.73115,,
2022-06-30 00:00:00+00:00,43470.78696,57449.57225,,
2022-07-01 00:00:00+00:00,43225.192,57593.26192,,
2022-07-02 00:00:00+00:00,42830.42286,57656.89212,,
2022-07-03 00:00:00+00:00,42432.61494,57571.98177,,
2022-07-04 00:00:00+00:00,42174.95445,57318.48993,,
2022-07-05 00:00:00+00:00,42132.82896,56985.70881,,
2022-07-06 00:00:00+00:00,42157.09952,56701.80112,,
2022-07-07 00:00:00+00:00,42061.58741,56501.48818,,
2022-07-08 00:00:00+00:00,41938.28477,56344.37608,,
2022-07-09 00:00:00+00:00,41946.67796,56163.10126,,
2022-07-10 00:00:00+00:00,42155.22857,55897.58191,,
2022-07-11 00:00:00+00:00,42480.85653,55591.36036,,
2022-07-12 00:00:00+00:00,42767.49512,55348.52472,,
2022-07-13 00:00:00+00:00,42953.84558,55206.47705,,
2022-07-14 00:00:00+00:00,42947.53286,55134.66914,,
2022-07-15 00:00:00+00:00,42660.90709,55075.49579,,
2022-07-16 00:00:00+00:00,42101.95876,54960.48983,,
2022-07-17 00:00:00+00:00,41341.44888,54724.48751,,
2022-07-18 00:00:00+00:00,40558.807,54405.78526,,
2022-07-19 00:00:00+00:00,39918.98018,54134.81959,,
2022-07-20 00:00:00+00:00,39472.59669,53939.2452,,
2022-07-21 00:00:00+00:00,39254.79363,53778.72471,,
2022-07-22 00:00:00+00:00,39286.90461,53639.20285,,
2022-07-23 00:00:00+00:00,39464.68086,53459.31387,,
2022-07-24 00:00:00+00:00,39551.44976,53180.49049,,
2022-07-25 00:00:00+00:00,39440.4112,52877.1636,,
2022-07-26 00:00:00+00:00,39274.06347,52670.95464,,
2022-07-27 00:00:00+00:00,39170.28398,52590.54431,,
2022-07-28 00:00:00+00:00,39116.20716,52608.37762,,
2022-07-29 00:00:00+00:00,39141.12501,52687.95212,,
2022-07-30 00:00:00+00:00,39231.66044,52753.4627,,
2022-07-31 00:00:00+00:00,39256.20916,52741.92124,,
2022-08-01 00:00:00+00:00,39252.2755,52705.9938,,
2022-08-02 00:00:00+00:00,39349.51482,52770.79145,,
2022-08-03 00:00:00+00:00,39549.95849,53015.7134,,
2022-08-04 00:00:00+00:00,39840.93328,53418.38147,,
2022-08-05 00:00:00+00:00,40200.50157,53891.36875,,
